中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,117.32,实时单,高德H5,端内APP,正常单,2025/5/21 16:11:52,2025/5/21 17:28:52,丰巢快递柜(北京798艺术区店)对面,中电科光电科技有限公司,北京市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,22.08,实时单,高德API,商户,正常单,2025/5/21 16:13:39,2025/5/21 16:38:21,(嘉兴南站-网约车上客点（城乡公交5号站台）)嘉兴南站嘉兴南站-网约车上客点（城乡公交5号站台）,(嘉兴南湖八佰伴亚朵酒店)由拳路213号聚成大厦1幢,嘉兴市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,15.05,实时单,高德H5,端内APP,正常单,2025/5/21 16:14:50,2025/5/21 16:37:50,四维国际文化体育运动中心(东门)东北侧,沈阳站中山广场亚朵酒店,沈阳市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,13.04,实时单,高德API,商户,正常单,2025/5/21 16:25:19,2025/5/21 16:49:08,(洛阳龙门站-负一层北1区-网约车上车点)洛阳龙门站洛阳龙门站-负一层北1区-网约车上车点,(北京第二实验小学瀛洲校区(西北门))开元路街道洛宜路725号洛阳市瀛洲路小学,洛阳市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,20.79,实时单,高德H5,端内APP,取消单,2025/5/21 16:25:28,2025/5/21 16:25:28,中国电科第十一研究所(东区),中国电科第十一研究所,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,14.78,实时单,高德H5,端内APP,正常单,2025/5/21 16:25:29,2025/5/21 16:31:29,中国电科第十一研究所(东区),中电科光电科技有限公司,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,0,实时单,高德H5,端内APP,取消单,2025/5/21 16:27:00,2025/5/21 16:27:00,巢湖东站西侧,巢湖亚夏汽车城,合肥市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,36.43,实时单,高德API,商户,正常单,2025/5/21 16:27:43,2025/5/21 17:15:51,(北京西站-南广场-P15地下停车场-网约车上车区)南广场南广场-P15地下停车场-网约车上车区,(嘉苑饭店(正门))北京市海淀区西直门外大柳树路6号嘉苑饭店,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,105,实时单,高德H5,端内APP,正常单,2025/5/21 16:29:56,2025/5/21 17:34:56,丰巢快递柜(北京798艺术区店)对面,国宏宾馆·香粤府(金融街复兴门店),北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,10.39,实时单,高德H5,端内APP,正常单,2025/5/21 16:31:20,2025/5/21 16:38:20,巢湖神州租车(巢湖东站自助点),巢湖亚夏汽车城,合肥市
中国舰船研究院,中国船舶集团有限公司,27.3,实时单,高德API,商户,正常单,2025/5/21 16:34:55,2025/5/21 17:12:00,(三亚凤凰国际机场-1F到达层-7号门对面-停车楼2楼)国际航站楼1F到达层-7号门对面-停车楼2楼,"(三亚中心凯悦嘉轩酒店)三亚市吉阳区迎宾路360-1号23层至33层,36层",三亚市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,193.23,实时单,高德H5,端内APP,正常单,2025/5/21 16:35:29,2025/5/21 17:49:29,北京中航科电测控技术有限公司,中国电科第十一研究所,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,74,实时单,高德H5,端内APP,正常单,2025/5/21 16:35:58,2025/5/21 17:20:58,北京理工大学中关村校区北区,中国电科第十一研究所(东区),北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,110.74,实时单,高德H5,端内APP,正常单,2025/5/21 16:37:46,2025/5/21 18:34:46,中国电子科学研究院西区(南门),佳亿 青年汇(东1门),北京市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,28.56,实时单,高德API,商户,正常单,2025/5/21 16:38:15,2025/5/21 17:13:32,(北京西站-南广场-环岛网约车接站区)南广场南广场-环岛网约车接站区,(嘉苑饭店(正门))北京市海淀区西直门外大柳树路6号嘉苑饭店,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,15.98,实时单,高德H5,端内APP,正常单,2025/5/21 16:38:17,2025/5/21 16:49:17,阿维塔中心(呼和浩特赛罕店)西南侧,呼和浩特东站如意和大街桔子水晶酒店,呼和浩特市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,42.29,实时单,高德H5,端内APP,正常单,2025/5/21 16:38:17,2025/5/21 17:05:17,T2A-地面1F到达层-3号门最外道,鱼嘴福居A区5幢,重庆市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,59.64,实时单,高德H5,端内APP,取消单,2025/5/21 16:41:21,2025/5/21 16:41:21,T3-停车场-负二层西侧-H07通道,中电科光电科技有限公司,北京市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,25.38,实时单,高德API,商户,正常单,2025/5/21 16:41:33,2025/5/21 17:09:23,(中建紫竹酒店-会议厅)北洼西里12号,北京西站-北广场-北进站口,北京市
中国船舶集团青岛北海造船有限公司,中国船舶集团有限公司,0,实时单,高德API,商户,取消单,2025/5/21 16:44:36,2025/5/21 16:49:01,(伸博口腔连锁·信优口腔(虹桥店) 附近)苏虹路333号万通中心C栋219室,上海虹桥国际机场-T2航站楼-南出发,上海市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,134.85,实时单,高德H5,端内APP,正常单,2025/5/21 16:46:50,2025/5/21 18:16:50,长阳航天城电子科技园西北侧,中国电科第十一研究所(东区),北京市
中国船舶集团青岛北海造船有限公司,中国船舶集团有限公司,17,实时单,高德API,商户,正常单,2025/5/21 16:49:56,2025/5/21 17:10:43,(伸博口腔连锁·信优口腔(虹桥店) 附近)苏虹路333号万通中心C栋219室,上海虹桥国际机场-T2航站楼-南出发,上海市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,143,实时单,高德H5,端内APP,正常单,2025/5/21 16:52:25,2025/5/21 18:00:25,中国电科第十一研究所(东区),中电科资产经营有限公司,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,19.97,实时单,高德H5,端内APP,正常单,2025/5/21 16:52:33,2025/5/21 17:17:33,麗枫酒店(宜春高铁站袁州区行政中心店),深蓝汽车宜春袁州店,宜春市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,19,实时单,高德H5,端内APP,正常单,2025/5/21 17:02:06,2025/5/21 17:07:06,酒仙桥北路甲10号院202号楼西南侧,厦耐公司(南门),北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,18.28,实时单,高德H5,端内APP,正常单,2025/5/21 17:04:02,2025/5/21 17:34:02,阿维塔中心(沈阳铁西店),沈阳站中山广场亚朵酒店,沈阳市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,168.53,实时单,高德H5,端内APP,正常单,2025/5/21 17:04:02,2025/5/21 18:43:02,广西大厦,彩俸小区北区10号楼,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,191.28,实时单,高德H5,端内APP,正常单,2025/5/21 17:13:29,2025/5/21 18:14:29,中国北方国际射击场(南门),鼎顺嘉园东区,北京市
中船九江海洋装备（集团）有限公司,中国船舶集团有限公司,40.55,实时单,高德API,商户,正常单,2025/5/21 17:18:26,2025/5/21 17:50:35,(官湖路公租房(西门))官湖路公租房,(庐山站)九江市柴桑区柴桑南路396号,九江市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,20,实时单,高德H5,端内APP,正常单,2025/5/21 17:20:41,2025/5/21 17:29:41,中电科光电科技有限公司对面,酒仙桥北路甲10号院202号楼,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,18.51,实时单,高德H5,端内APP,正常单,2025/5/21 17:21:19,2025/5/21 17:36:19,大悲院文化市场(西北门),阿维塔中心(天津北辰店),天津市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,70.33,实时单,高德H5,端内APP,正常单,2025/5/21 17:22:54,2025/5/21 18:28:54,中国电科第十一研究所南侧对面,青梅煮酒肆·无国界料理,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,110.83,实时单,高德H5,端内APP,正常单,2025/5/21 17:23:25,2025/5/21 18:53:25,中国电子技术研究院773所,酒仙桥北路甲10号院,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,71.27,实时单,高德H5,端内APP,取消单,2025/5/21 17:24:44,2025/5/21 17:24:44,长水机场-B3层停车场H区-02&03通道,昆明万达广场桔子水晶酒店,昆明市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,0,实时单,高德H5,端内APP,取消单,2025/5/21 17:26:54,2025/5/21 17:26:54,巢湖市鑫鑫汽车销售服务有限公司南侧,巢湖东站(进站口),合肥市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,17,实时单,高德H5,端内APP,正常单,2025/5/21 17:27:41,2025/5/21 17:41:41,伯泰克汽车电子(芜湖)有限公司,维也纳国际酒店(芜湖方特店),芜湖市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,153.05,实时单,高德H5,端内APP,正常单,2025/5/21 17:27:44,2025/5/21 18:38:44,虹桥站-P10停车库-B1临时上客点,金鼎首府,上海市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,20.93,实时单,高德API,商户,正常单,2025/5/21 17:30:15,2025/5/21 18:01:53,(双瑞花园(东北门) 附近)西苑路29号双瑞花园(上海市场地铁站A口步行140米),停车场-邙山洛阳北郊机场,洛阳市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,41.3,实时单,高德H5,端内APP,正常单,2025/5/21 17:31:24,2025/5/21 18:11:24,T2航站楼-6号门外侧通道-A区网约车上客点,全季酒店(无锡三阳广场胜利门店),无锡市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,98,实时单,高德H5,端内APP,正常单,2025/5/21 17:32:40,2025/5/21 18:40:40,中电科光电科技有限公司对面,手帕口北街小区7号院(丁号楼北门),北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,20.2,实时单,高德H5,端内APP,正常单,2025/5/21 17:34:46,2025/5/21 17:45:46,巢湖市鑫鑫汽车销售服务有限公司南侧,巢湖东站(进站口),合肥市
全景求是管理顾问（北京）有限公司,普通客户,78.94,实时单,高德H5,端内APP,正常单,2025/5/21 17:34:54,2025/5/21 18:57:54,中新佳园2区(东门),酷秀(樱辉财富广场店),北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,61.35,实时单,高德H5,端内APP,正常单,2025/5/21 17:35:16,2025/5/21 18:22:16,海克斯康测量技术(青岛)有限公司北京分公司西北侧,环博路2号院4号楼,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,74.23,实时单,高德H5,端内APP,正常单,2025/5/21 17:35:29,2025/5/21 18:25:29,杜家坎11号院,和谐苑,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,16.47,实时单,高德H5,端内APP,正常单,2025/5/21 17:36:18,2025/5/21 17:44:18,中国电科第十一研究所(东区),中国电科第十一研究所,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,116.03,实时单,高德H5,端内APP,正常单,2025/5/21 17:37:13,2025/5/21 18:41:13,新瀛工业园(如意东路),燕保大学城家园西区(南门),北京市
中国舰船研究院,中国船舶集团有限公司,80.55,实时单,高德API,商户,正常单,2025/5/21 17:38:15,2025/5/21 18:55:13,(北京京城皮肤病医院-无假日医院停车场 附近)G6辅路与石板房南路辅路交叉口东南140米,北京南站-南进站口,北京市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,27.3,实时单,高德API,商户,正常单,2025/5/21 17:41:06,2025/5/21 18:08:38,(清华园龙居(西门))清华园龙居,出发点-邙山洛阳北郊机场1层,洛阳市
全景求是管理顾问（北京）有限公司,普通客户,24.5,实时单,高德H5,端内APP,正常单,2025/5/21 17:41:18,2025/5/21 17:50:18,桔子酒店(深圳深南大道华强店),卓悦中心西区,深圳市
全景求是管理顾问（北京）有限公司,普通客户,17,实时单,高德H5,端内APP,取消单,2025/5/21 17:42:21,2025/5/21 17:42:21,桔子酒店(深圳深南大道华强店),南乡精功顺德菜(深圳卓悦中心店),深圳市
中国舰船研究院,中国船舶集团有限公司,80.58,实时单,高德API,商户,正常单,2025/5/21 17:49:32,2025/5/21 18:40:10,(双泉堡甲2号-北门(网约车上车点) 附近)科荟路与科域西路交叉口西140米,北京首都国际机场-2号航站楼-国内出发,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,20,实时单,高德H5,端内APP,正常单,2025/5/21 17:54:12,2025/5/21 18:01:12,中电科光电科技有限公司对面,酒仙桥北路甲10号院202号楼,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,13.45,实时单,高德H5,端内APP,正常单,2025/5/21 18:00:46,2025/5/21 18:08:46,伯泰克汽车电子(芜湖)有限公司,维也纳酒店(芜湖方特南翔万商店),芜湖市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,35.22,实时单,高德API,商户,正常单,2025/5/21 18:01:30,2025/5/21 18:51:17,(武汉站-东广场-P3停车场-网约车驿站)东广场东广场-P3停车场-网约车驿站,(武汉山水富丽华酒店)张之洞路268号701科技交流中心,武汉市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,77.39,实时单,高德H5,端内APP,正常单,2025/5/21 18:01:45,2025/5/21 18:42:45,昆明龙达温德姆花园酒店,昆明长水国际机场T1航站楼(国内出发),昆明市
中国船舶集团青岛北海造船有限公司,中国船舶集团有限公司,173.47,接送机,高德API,商户,正常单,2025/5/21 19:55:00,2025/5/21 20:47:32,(青岛胶东国际机场-航站楼-交通换乘楼-顶层-网约车上车点)交通换乘楼-顶层-网约车上车点,(新港山路与珠江路交叉口)青岛市黄岛区黄岛区,青岛市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,70.62,实时单,高德H5,端内APP,正常单,2025/5/21 18:05:24,2025/5/21 19:05:24,中国空间技术研究院(东门),中国电科第十一研究所,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,69.04,实时单,高德H5,端内APP,正常单,2025/5/21 18:05:28,2025/5/21 18:42:28,T3-停车场-负二层西侧-H07通道,紫萝园(西北1门),北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,16.6,实时单,高德H5,端内APP,正常单,2025/5/21 18:07:52,2025/5/21 18:18:52,酒仙桥北路甲10号院202号楼,中电科光电科技有限公司,北京市
中船财务有限责任公司,中国船舶集团有限公司,45.45,实时单,高德API,商户,正常单,2025/5/21 18:12:20,2025/5/21 18:53:02,(草桥(地铁站))北京市丰台区(在建)大兴机场线北延;10号线;19号线;大兴机场线,(车道沟南里小区)北京市海淀区车道沟南路与长智路交汇处东北50米,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,10.97,实时单,高德H5,端内APP,正常单,2025/5/21 18:16:50,2025/5/21 18:29:50,长安汽车全球研发中心(7号门)西侧,龚老幺.肥肠鸡(鱼嘴店),重庆市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,193.92,实时单,高德H5,端内APP,正常单,2025/5/21 18:20:09,2025/5/21 19:47:09,杜家坎11号院东侧,东兴第二社区4号楼,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,29.32,实时单,高德H5,端内APP,正常单,2025/5/21 18:21:19,2025/5/21 18:48:19,重庆两江数字经济产业园·互联网园三期(1号门),重庆观音桥假日酒店停车场,重庆市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,238.72,实时单,高德API,商户,正常单,2025/5/21 18:23:27,2025/5/21 20:18:26,(北京大兴国际机场-大兴机场-1M夹层-P1停车楼01-10网约车上车点)大兴机场大兴机场-1M夹层-P1停车楼01-10网约车上车点,(格林豪泰酒店(北京顺义石园店))石园南大街20号(邮局旁),廊坊市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,49,实时单,高德H5,端内APP,正常单,2025/5/21 18:24:52,2025/5/21 18:56:52,中国北方电子设备研究所(北门),中关村电子城C座(北门),北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,11.99,实时单,高德H5,端内APP,正常单,2025/5/21 18:26:01,2025/5/21 18:33:01,全季酒店(无锡三阳广场胜利门店),全季酒店(无锡三阳广场店),无锡市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,79.61,实时单,高德H5,端内APP,正常单,2025/5/21 18:30:09,2025/5/21 19:14:09,T3-15号门外-网约车乘车点A区(室外) ,深圳坂田华为名筑花园酒店,深圳市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,10.59,实时单,高德H5,端内APP,正常单,2025/5/21 18:33:34,2025/5/21 18:44:34,汉堡王(重庆互联网三期)西北侧,缇·酒店(光电园店),重庆市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,80.5,实时单,高德H5,端内APP,正常单,2025/5/21 18:35:26,2025/5/21 19:41:26,北京南站-西停车场M层(夹层)-E4通道,华北光电公寓,北京市
沪东中华造船（集团）有限公司,中国船舶集团有限公司,311,实时单,高德API,商户,正常单,2025/5/21 18:37:16,2025/5/21 20:17:07,(潘圆公路与长熙路交叉口 附近)崇明区,上海浦东国际机场-1号航站楼-国内出发,上海市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,20,实时单,高德H5,端内APP,正常单,2025/5/21 18:37:19,2025/5/21 18:43:19,中国电科第十一研究所南侧对面,酒仙桥北路甲10号院202号楼,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,276.98,预约单,高德H5,端内APP,正常单,2025/5/22 6:50:00,2025/5/22 8:06:00,保利桃源香谷(东门),北京苏试创博环境可靠性技术有限公司,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,73.76,实时单,高德H5,端内APP,正常单,2025/5/21 18:38:56,2025/5/21 19:44:56,宏源大厦(西门),万方家园怡园,北京市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,84.39,实时单,高德API,商户,正常单,2025/5/21 18:39:46,2025/5/21 19:37:35,(昆明长水国际机场-T1航站楼-停车楼-H区01通道/02通道)T1航站楼T1航站楼-停车楼-H区01通道/02通道,(昆明华美达安可酒店)科普路与研科路交汇处西北角中铁云时代广场银羽大厦4-11楼,昆明市
中国船舶集团重庆船舶工业有限公司,中国船舶集团有限公司,12.5,实时单,高德API,商户,正常单,2025/5/21 18:52:51,2025/5/21 19:00:01,(武汉华海通用电气有限公司(佛祖岭三路))东湖高新技术开发区佛祖岭三路10号武汉华海通用电气有限公司,(全季酒店(武汉光谷三路店))武汉市江夏区东湖开发区光谷三路618号湖北省天然气大楼内,武汉市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,28.58,实时单,高德H5,端内APP,正常单,2025/5/21 18:53:55,2025/5/21 19:11:55,长安汽车数智工厂(1号门),重庆中央公园智选假日酒店,重庆市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,71.64,实时单,高德H5,端内APP,正常单,2025/5/21 18:59:37,2025/5/21 19:47:37,振海大厦,望京西园二区,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,48,实时单,高德H5,端内APP,正常单,2025/5/21 19:01:06,2025/5/21 19:38:06,地安门内大街40号院1号楼,望京南湖东园二区(北门),北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,90,实时单,高德H5,端内APP,正常单,2025/5/21 19:05:18,2025/5/21 19:47:18,北京西站-P15地下停车场-网约车上车区,海底捞火锅(望京万象汇店),北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,73.95,实时单,高德H5,端内APP,正常单,2025/5/21 19:06:16,2025/5/21 19:52:16,广电计量检测(北京)有限公司,北京波谱华光科技有限公司,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,85.47,实时单,高德H5,端内APP,正常单,2025/5/21 19:06:50,2025/5/21 19:48:50,T2-P6停车库-2F长颈鹿层上客点,好第坊(西3门),上海市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,0,实时单,高德API,商户,取消单,2025/5/21 19:13:05,2025/5/21 19:13:28,(上海虹桥站P9地下停车场)上海市闵行区华漕镇申虹路(虹桥火车站地铁站C出口步行160米),(上海国家会展中心诸光路亚朵X酒店)诸光路851号,上海市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,85.78,实时单,高德H5,端内APP,正常单,2025/5/21 19:14:40,2025/5/21 20:27:40,阳光上东西侧(芳园南街),焦各庄村,北京市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,0,实时单,高德API,商户,取消单,2025/5/21 19:19:30,2025/5/21 19:19:36,(武汉站-东广场-P3停车场-网约车驿站)东广场东广场-P3停车场-网约车驿站,(花山月酒店(武汉高铁站光谷科技会展中心店))花城大道9号武汉软件新城1.2期花城汇4号楼2层-,武汉市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,82.12,实时单,高德H5,端内APP,正常单,2025/5/21 19:31:59,2025/5/21 20:39:59,北京JW万豪酒店,南平里15号楼,北京市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,39.09,实时单,高德API,商户,正常单,2025/5/21 19:33:36,2025/5/21 20:10:10,(北京西站-北广场-P2地面停车场（明珠宾馆前）)北广场北广场-P2地面停车场（明珠宾馆前）,(胜利饭店(北沙滩路店))德胜门外北沙滩3号(红星美凯龙北300米),北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,29.68,实时单,高德H5,端内APP,正常单,2025/5/21 19:34:05,2025/5/21 20:02:05,杭州站(进站口),仁恒珊瑚世纪雅园(西南门),杭州市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,0,实时单,高德API,商户,取消单,2025/5/21 19:39:29,2025/5/21 19:55:03,(上海浦东国际机场-2号航站楼-P2停车库B2层-1区等候点)2号航站楼2号航站楼-P2停车库B2层-1区等候点,(美居酒店(外滩豫园店))复兴东路789号1-6层,上海市
沪东中华造船（集团）有限公司,中国船舶集团有限公司,21.82,实时单,高德API,商户,正常单,2025/5/21 19:40:44,2025/5/21 20:12:30,(云瑧金陵莲花酒店·莲·川小馆(云瑧金陵莲花酒店·风味餐厅) 附近)莲花池南路1号院1号楼(世纪莲花酒店3楼),(汉庭酒店(北京五棵松体育馆店))北京市海淀区西翠路17号院24号楼(近北京301医院、地铁1号线五棵松站),北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,27.36,实时单,高德H5,端内APP,正常单,2025/5/21 19:41:58,2025/5/21 20:03:58,重庆两江数字经济产业园·互联网园三期(1号门),全季酒店(重庆中央公园龙湖天街店),重庆市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,54.12,实时单,高德H5,端内APP,正常单,2025/5/21 19:45:41,2025/5/21 20:18:41,T2-P6停车库-2F长颈鹿层上客点,新顾城·广福苑,上海市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,59.28,实时单,高德H5,端内APP,正常单,2025/5/21 19:46:04,2025/5/21 20:54:04,北京国际社区(A区东1门),京旺家园9区(南门),北京市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,17.38,实时单,高德API,商户,正常单,2025/5/21 19:46:27,2025/5/21 20:21:49,(洛阳龙门站-负一层北1区-网约车上车点)洛阳龙门站洛阳龙门站-负一层北1区-网约车上车点,(政和苑)太康路16号,洛阳市
全景求是管理顾问（北京）有限公司,普通客户,31.13,实时单,高德H5,端内APP,正常单,2025/5/21 19:49:56,2025/5/21 20:16:56,北京西站-北广场-地下停车场P1-网约车上车点,马家堡西路24号院(西门),北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,21,实时单,高德H5,端内APP,正常单,2025/5/21 19:51:09,2025/5/21 20:05:09,798·751园区(西4门),望京西园四区417号楼,北京市
阿维塔科技（重庆）有限公司,中国兵器装备集团有限公司,26.25,实时单,高德H5,端内APP,正常单,2025/5/21 19:53:58,2025/5/21 20:24:58,杭州东站-网约车(东)-1号室内网约车上客区,杭州西湖河坊街亚朵酒店,杭州市
洛阳船舶材料研究所（中国船舶集团有限公司第七二五研究所）,中国船舶集团有限公司,92.75,实时单,高德API,商户,正常单,2025/5/21 20:00:27,2025/5/21 20:55:33,(上海浦东国际机场-2号航站楼-P2停车库B2层-1区等候点)2号航站楼2号航站楼-P2停车库B2层-1区等候点,(美居酒店(外滩豫园店))复兴东路789号1-6层,上海市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,80.64,实时单,高德H5,端内APP,正常单,2025/5/21 20:00:29,2025/5/21 21:01:29,中国电科第十一研究所(东区),南彩镇派出所,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,252.71,实时单,高德H5,端内APP,正常单,2025/5/21 20:00:46,2025/5/21 21:20:46,中国电科第十一研究所(东区),西田各庄村卫生室王伟卫生室,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,86,实时单,高德H5,端内APP,正常单,2025/5/21 20:01:31,2025/5/21 20:41:31,中国电科第十一研究所(东区),西潞苑小区(东北门),北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,70,实时单,高德H5,端内APP,正常单,2025/5/21 20:01:46,2025/5/21 20:51:46,酒仙桥北路甲10号院202号楼西南侧,梧桐湾东区6号楼,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,32.78,实时单,高德H5,端内APP,正常单,2025/5/21 20:02:08,2025/5/21 20:32:08,7-ELEVEn (电子城店)西北侧,北湖渠村578号院6号楼东侧,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,196.77,实时单,高德H5,端内APP,正常单,2025/5/21 20:05:43,2025/5/21 21:28:43,中国电科第十一研究所(东区),平谷电视塔,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,37.78,实时单,高德H5,端内APP,正常单,2025/5/21 20:07:53,2025/5/21 20:39:53,酒仙桥北路甲10号院202号楼,月季园小区1号楼B座,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,23.08,实时单,高德H5,端内APP,正常单,2025/5/21 20:08:19,2025/5/21 20:23:19,中国电科第十一研究所南侧对面,网信大厦B座,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,44.41,实时单,高德H5,端内APP,正常单,2025/5/21 20:08:24,2025/5/21 20:51:24,中国电科第十一研究所(东区),武圣东里小区4号楼,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,46,实时单,高德H5,端内APP,正常单,2025/5/21 20:09:02,2025/5/21 20:40:02,中国电科第十一研究所(东区),北湖渠村578号院,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,20,实时单,高德H5,端内APP,正常单,2025/5/21 20:09:26,2025/5/21 20:21:26,中国电科第十一研究所(东区),华北光电公寓,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,61.68,实时单,高德H5,端内APP,正常单,2025/5/21 20:09:52,2025/5/21 21:05:52,中国电科第十一研究所(东区),未来逸园,北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,21.7,实时单,高德H5,端内APP,正常单,2025/5/21 20:10:11,2025/5/21 20:29:11,中国电科第十一研究所(东区),晏河湾家园五区(北门),北京市
中国电子科技集团公司第十一研究所,中国电子科技集团有限公司,131,实时单,高德H5,端内APP,正常单,2025/5/21 20:10:11,2025/5/21 21:16:11,中国电科第十一研究所(东区),吉祥雅苑公寓,北京市
